1	1
2	1
3	1
4	1
5	2
6	2
7	2
8	2
9	3
10	4
11	5
12	5
13	6
14	6
15	7
16	7
17	7
18	7
19	7
20	7
21	7
22	8
23	8
24	8
25	10
26	10
27	10
28	11
29	11
30	11
31	12
32	12
33	13
34	13
35	13
36	13
37	13
38	13
39	13
40	13
41	13
42	13
43	13
44	13
45	13
46	13
47	13
48	13
49	13
50	13
51	13
52	13
53	13
54	13
55	13
56	13
57	13
58	13
59	13
60	13
61	13
62	13
63	13
64	13
65	14
66	14
67	14
68	15
69	15
70	15
71	15
72	15
73	16
74	17
75	17
76	17
77	17
78	17
79	17
80	17
81	17
82	17
83	17
84	17
85	17
86	18
87	18
88	18
89	18
90	18
91	19
92	20
93	20
94	21
95	21
96	22
97	22
98	22
99	22
100	22
101	22
102	22
103	22
104	22
105	22
106	22
107	22
108	22
109	22
110	22
111	22
112	22
113	22
114	22
115	23
116	24
117	24
118	27
119	28
120	28
121	29
122	29
123	29
124	29
125	30
126	30
127	30
128	30
129	31
130	32
131	32
132	32
133	33
134	34
135	34
136	35
137	35
138	35
139	35
140	35
141	35
142	35
143	35
144	35
145	36
146	36
147	36
148	36
149	36
150	37
151	37
152	37
153	37
154	37
155	38
156	40
157	40
158	41
159	41
160	41
161	42
162	43
163	43
164	43
165	43
166	43
167	43
168	43
169	43
170	44
171	44
172	45
173	45
174	46
175	46
176	47
177	48
178	48
179	49
180	50
181	50
182	50
183	51
184	51
185	51
186	51
187	51
188	51
189	52
190	52
191	52
192	52
193	52
194	53
195	53
196	53
197	53
198	54
199	54
200	54
201	54
202	55
203	55
204	55
205	55
206	56
207	57
208	57
209	59
210	59
211	60
212	60
213	60
214	60
215	60
216	60
217	60
218	61
219	61
220	61
221	61
222	61
223	61
224	61
225	61
226	62
227	62
228	62
229	62
230	63
231	63
232	64
233	64
234	67
235	69
236	70
237	71
238	71
239	71
240	71
241	71
242	71
243	71
244	71
245	71
246	71
247	71
248	73
249	73
250	73
251	73
252	73
253	75
254	75
255	76
256	76
257	76
258	76
259	76
260	77
261	77
262	77
263	77
264	77
265	78
266	78
267	78
268	78
269	78
270	501
271	786
272	958
273	1105
274	1237
275	1360
276	1490
277	1603
278	1728
279	1842
280	1970
281	2090
282	2212
283	2338
284	2471
285	2620
286	2803
287	2963
288	3147
289	3334
290	3540
291	3735
292	3949
293	4155
294	4396
295	4600
296	4797
297	5003
298	5209
299	5385
300	5550
301	5767
302	6009
303	6246
304	6500
305	6734
306	6974
307	7218
308	7456
309	7726
310	7998
311	8246
312	8521
313	8805
314	9116
315	9410
316	9724
317	10036
318	10328
319	10662
320	10948
321	11212
322	11515
323	11873
324	12243
325	12580
326	12940
327	13356
328	13735
329	14090
330	14463
331	14866
332	15229
333	15599
334	15912
335	16247
336	16597
337	16984
338	17371
339	17749
340	18143
341	18512
342	18848
343	19270
344	19655
345	20009
346	20417
347	20801
348	21238
349	21616
350	22007
351	22320
352	22633
353	23044
354	23500
355	23934
356	24393
357	24821
358	25308
359	25917
360	26485
361	27026
