1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	2
24	2
25	2
26	2
27	2
28	2
29	2
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	2
41	2
42	2
43	2
44	2
45	2
46	2
47	2
48	2
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	2
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	2
67	2
68	2
69	2
70	2
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	3
83	4
84	4
85	9
86	10
87	10
88	13
89	13
90	13
91	14
92	14
93	14
94	14
95	14
96	14
97	14
98	14
99	14
100	14
101	14
102	14
103	14
104	14
105	14
106	17
107	19
108	19
109	19
110	19
111	19
112	19
113	19
114	19
115	19
116	19
117	19
118	19
119	19
120	19
121	21
122	22
123	25
124	25
125	25
126	27
127	27
128	27
129	27
130	27
131	28
132	29
133	29
134	30
135	30
136	30
137	32
138	33
139	33
140	35
141	37
142	38
143	39
144	40
145	46
146	46
147	51
148	53
149	57
150	58
151	70
152	75
153	80
154	82
155	82
156	84
157	87
158	91
159	93
160	96
161	98
162	104
163	104
164	107
165	109
166	111
167	112
168	114
169	118
170	120
171	121
172	126
173	136
174	143
175	145
176	149
177	152
178	152
179	158
180	160
181	162
182	164
183	171
184	178
185	188
186	198
187	207
188	215
189	220
190	228
191	234
192	245
193	251
194	256
195	259
196	265
197	273
198	284
199	290
200	310
201	316
202	324
203	339
204	347
205	358
206	369
207	384
208	397
209	415
210	431
211	454
212	476
213	497
214	532
215	564
216	593
217	617
218	641
219	661
220	683
221	707
222	734
223	780
224	821
225	860
226	901
227	919
228	961
229	1011
230	1043
231	1078
232	1118
233	1156
234	1194
235	1227
236	1281
237	1332
238	1391
239	1449
240	1498
241	1540
242	1589
243	1619
244	1656
245	1694
246	1733
247	1777
248	1818
249	1867
250	1910
251	1952
252	2008
253	2042
254	2098
255	2165
256	2239
257	2290
258	2347
259	2402
260	2460
261	2524
262	2580
263	2623
264	2664
265	2699
266	2737
267	2777
268	2822
269	2873
270	2914
271	2947
272	2987
273	3024
274	3054
275	3082
276	3116
277	3147
278	3179
279	3216
280	3247
281	3282
282	3310
283	3340
284	3361
285	3400
286	3433
287	3458
288	3502
289	3542
290	3573
291	3601
292	3625
293	3667
294	3703
295	3747
296	3777
