1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	2
55	2
56	2
57	2
58	3
59	3
60	3
61	3
62	3
63	3
64	3
65	3
66	3
67	3
68	3
69	3
70	3
71	3
72	3
73	3
74	3
75	3
76	3
77	3
78	4
79	4
80	4
81	4
82	4
83	4
84	4
85	5
86	5
87	6
88	6
89	6
90	6
91	6
92	6
93	6
94	6
95	6
96	6
97	6
98	6
99	6
100	6
101	6
102	6
103	7
104	7
105	7
106	7
107	7
108	7
109	7
110	7
111	7
112	7
113	8
114	8
115	8
116	8
117	8
118	8
119	8
120	9
121	9
122	9
123	9
124	9
125	9
126	9
127	9
128	9
129	9
130	9
131	9
132	9
133	9
134	9
135	9
136	9
137	10
138	10
139	10
140	10
141	10
142	10
143	10
144	10
145	10
146	10
147	11
148	11
149	11
150	11
151	11
152	11
153	11
154	11
155	11
156	11
157	11
158	11
159	12
160	12
161	13
162	13
163	13
164	13
165	13
166	13
167	14
168	14
169	14
170	14
171	14
172	15
173	15
174	15
175	15
176	15
177	15
178	15
179	15
180	15
181	15
182	15
183	15
184	15
185	15
186	15
187	15
188	16
189	16
190	16
191	16
192	16
193	16
194	17
195	18
196	18
197	18
198	20
199	20
200	20
201	21
202	21
203	21
204	21
205	22
206	22
207	22
208	23
209	23
210	23
211	23
212	25
213	25
214	25
215	25
216	27
217	27
218	27
219	28
220	28
221	28
222	28
223	28
224	28
225	28
226	28
227	28
228	28
229	30
230	30
231	33
232	34
233	34
234	36
235	36
236	37
237	37
238	38
239	38
240	38
241	39
242	40
243	40
244	42
245	42
246	43
247	43
248	45
249	46
250	49
251	50
252	52
253	54
254	56
255	57
256	57
257	57
258	58
259	59
260	61
261	64
262	64
263	66
264	66
265	71
266	74
267	76
268	81
269	82
270	86
271	92
272	95
273	99
274	104
275	105
276	108
277	112
278	1024
279	1623
280	2057
281	2429
282	2740
283	3125
284	3492
285	3880
286	4228
287	4636
288	5037
289	5437
290	5780
291	6046
292	6413
293	7150
294	8033
295	8787
296	9444
297	10097
298	10897
299	11656
300	12209
301	13164
302	14105
303	14784
304	15585
305	16329
306	17397
307	18167
308	18850
309	19790
310	21190
311	22276
312	23362
313	24658
314	26000
315	27189
316	28311
317	29677
318	31374
319	32810
320	34273
321	35839
322	37433
323	39043
324	40486
325	41883
326	43615
327	45279
328	46856
329	48506
330	50063
331	52140
332	54474
333	56581
334	58005
335	59173
336	60406
337	61951
338	63444
339	65030
340	66638
341	68387
342	70191
343	71850
344	73906
345	76092
346	78360
347	80837
348	82318
349	83766
350	85198
351	86089
352	87188
353	88171
354	89240
355	90569
356	92721
357	93910
358	94525
359	94963
360	95434
361	96285
362	96767
