1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	23
12	54
13	73
14	121
15	150
16	200
17	256
18	382
19	509
20	608
21	714
22	797
23	929
24	1160
25	1406
26	1563
27	1725
28	1880
29	2040
30	2202
31	2386
32	2578
33	2745
34	2920
35	3096
36	3246
37	3403
38	3558
39	3727
40	3881
41	4023
42	4176
43	4353
44	4507
45	4711
46	4886
47	5027
48	5193
49	5383
50	5568
51	5766
52	5965
53	6156
54	6365
55	6572
56	6794
57	6961
58	7177
59	7416
60	7666
61	7839
62	8055
63	8306
64	8563
65	8815
66	9117
67	9422
68	9691
69	10026
70	10341
71	10633
72	10981
73	11267
74	11593
75	11923
76	12182
77	12507
78	12826
79	13133
80	13444
81	13766
82	14063
83	14369
84	14673
85	14982
86	15266
87	15520
88	15763
89	16043
90	16345
91	16630
92	16924
93	17244
94	17526
95	17853
96	18171
97	18484
98	18803
99	19059
100	19383
101	19732
102	20079
103	20464
104	20788
105	21147
106	21500
107	21859
108	22181
109	22529
110	22905
111	23265
112	23634
113	23888
114	24192
115	24582
116	25026
117	25451
118	25845
119	26293
120	26759
121	27188
122	27667
123	28109
124	28556
125	28987
126	29400
127	29860
128	30317
129	30783
130	31272
131	31719
132	32184
133	32562
134	33052
135	33525
136	33936
137	34406
138	34889
139	35351
140	35822
141	36286
142	36793
143	37298
144	37867
145	38405
146	38962
147	39515
148	40064
149	40702
150	41293
151	41931
152	42578
153	43225
154	43911
155	44617
156	45335
157	46110
158	46842
159	47495
160	48233
161	48958
162	49660
163	50390
164	51144
165	51749
166	52399
167	53206
168	54000
169	54789
170	55669
171	56615
172	57723
173	58595
174	59546
175	60484
176	61437
177	62356
178	63371
179	64376
180	65428
181	66532
182	67543
183	68540
184	69616
185	70846
186	72096
187	73390
188	74574
189	75782
190	77031
191	78321
192	79553
193	80659
194	81889
195	83078
196	84384
197	85631
198	86904
199	88199
200	89582
201	91062
202	92535
203	94062
204	95615
205	97058
206	98492
207	100057
208	101659
209	103134
210	104709
211	106382
212	108093
213	109758
214	111601
215	113370
216	115175
217	116889
218	118418
219	120850
220	123425
221	126097
222	128758
223	131589
224	134208
225	137425
226	141021
227	144518
228	148081
229	152033
230	156219
231	160245
232	163688
233	167377
234	171177
235	174861
236	178420
237	182331
238	186287
239	190384
240	194167
241	198374
242	202388
243	206685
244	210736
245	214634
246	218801
247	223255
248	227670
249	233270
250	239721
251	246304
252	252986
253	259547
254	266291
255	272995
256	279924
257	287187
258	291912
259	296377
260	300466
261	304960
262	309558
263	315670
264	323119
265	327308
266	332261
267	337796
268	343228
269	347113
270	350792
271	354087
272	359585
273	364396
274	370447
275	376954
276	384312
277	392069
278	400752
279	410483
280	419454
281	428924
282	437523
283	444039
284	450227
285	457214
286	464454
287	471042
288	480662
289	489951
290	499315
291	507126
292	514977
293	524033
294	533300
295	543144
296	552769
297	562147
298	572075
299	581344
300	591603
301	601578
302	611330
303	620025
304	630799
305	640032
306	648610
307	656491
308	664033
309	673409
310	682680
311	692876
312	702953
313	713289
314	723999
315	734916
316	745734
317	756815
318	766198
319	776056
320	785651
321	794925
322	801835
323	809009
324	818659
325	829501
326	840968
327	849758
328	860190
329	869631
330	880606
331	892772
332	903477
333	914337
334	925251
335	935943
336	946296
337	956943
338	965437
339	975895
340	984082
341	992401
342	1000301
343	1007983
344	1014744
345	1021727
346	1028643
347	1035721
348	1042959
349	1048968
350	1054930
351	1060960
352	1066981
353	1073222
354	1079357
355	1085693
356	1091632
357	1096526
358	1099525
359	1103062
360	1108732
361	1114788
362	1120585
363	1126417
364	1132151
365	1138537
366	1144681
367	1149638
368	1157122
369	1165021
370	1171058
371	1177860
372	1184568
373	1193151
374	1198542
375	1203075
376	1210175
377	1221580
378	1229495
379	1237083
380	1244940
381	1252462
382	1261195
383	1269692
384	1278127
385	1288143
386	1297355
387	1305657
388	1314975
389	1322115
390	1329516
391	1337201
392	1345007
393	1353817
394	1362629
395	1369895
396	1377619
397	1384844
398	1392991
399	1403173
400	1412921
401	1418857
402	1425142
403	1432084
404	1440409
405	1448421
406	1456952
407	1465205
408	1473819
409	1482235
410	1490086
411	1498980
412	1509199
413	1517891
414	1527346
415	1534506
416	1544168
417	1551784
418	1557182
419	1563805
420	1570100
421	1577004
422	1583238
423	1592343
424	1598771
425	1603619
426	1607493
427	1611469
428	1617240
429	1621271
