1	109
2	491
3	732
4	925
5	1055
6	1224
7	1383
8	1532
9	1696
10	1871
11	2143
12	2681
13	3044
14	3348
15	3741
16	4139
17	4478
18	5132
19	5918
20	6561
21	7191
22	7756
23	8337
24	9472
25	10248
26	10945
27	11612
28	12773
29	13760
30	14632
31	15444
32	17069
33	18299
34	19293
35	20749
36	21880
37	22809
38	24344
39	25401
40	26207
41	27881
42	28995
43	30357
44	32170
45	33321
46	35241
47	36413
48	38142
49	39500
50	40942
51	42927
52	44467
53	46638
54	48095
55	50442
56	52190
57	55042
58	57173
59	59287
60	61399
61	63433
62	65858
63	68394
64	71724
65	73864
66	76986
67	79525
68	82819
69	86095
70	88310
71	90810
72	92745
73	95490
74	97498
75	100873
76	103034
77	106164
78	108203
79	111437
80	114225
81	117978
82	121127
83	124094
84	127139
85	129494
86	132663
87	135523
88	139557
89	142287
90	145833
91	149379
92	150413
